property_id,lat,lng,addr_street,suburb,number_of_houses,number_of_units,municipality,population,aus_born_perc,median_income,median_house_price,lga,closest_train_station_id,distance_to_closest_train_station,travel_min_to_MC,direct_journey_flag
14142,-37.7521286,144.899704,25 Hedderwick Street,ESSENDON,6869.0,5592.0,Moonee Valley,22442.0,81%,"$1,571","$1,550,000",NILLUMBIK,20037,1.51462,16,1
13658,-37.746307,144.923842,10 Butler Street,ESSENDON,6869.0,5592.0,Moonee Valley,22442.0,81%,"$1,571","$1,550,000",NILLUMBIK,20036,0.27461,19,1
13658,-37.746307,144.923842,10 Butler Street,ESSENDON,6869.0,5592.0,Moonee Valley,22442.0,81%,"$1,571","$1,550,000",NILLUMBIK,20036,0.27461,19,1
14901,-37.742333,144.895592,94 Market Street,ESSENDON,6869.0,5592.0,Moonee Valley,22442.0,81%,"$1,571","$1,550,000",NILLUMBIK,20037,2.3681,16,1
14901,-37.742333,144.895592,94 Market Street,ESSENDON,6869.0,5592.0,Moonee Valley,22442.0,81%,"$1,571","$1,550,000",NILLUMBIK,20037,2.3681,16,1
13855,-37.756856,144.91344,149 Buckley Street,ESSENDON,6869.0,5592.0,Moonee Valley,22442.0,81%,"$1,571","$1,550,000",NILLUMBIK,20037,0.26025,16,1
13855,-37.756856,144.91344,149 Buckley Street,ESSENDON,6869.0,5592.0,Moonee Valley,22442.0,81%,"$1,571","$1,550,000",NILLUMBIK,20037,0.26025,16,1
14702,-37.753205,144.917721,65 Napier Street,ESSENDON,6869.0,5592.0,Moonee Valley,22442.0,81%,"$1,571","$1,550,000",NILLUMBIK,20037,0.33999,16,1
14702,-37.753205,144.917721,65 Napier Street,ESSENDON,6869.0,5592.0,Moonee Valley,22442.0,81%,"$1,571","$1,550,000",NILLUMBIK,20037,0.33999,16,1
13810,-37.755938,144.921155,13 Forbes Street,ESSENDON,6869.0,5592.0,Moonee Valley,22442.0,81%,"$1,571","$1,550,000",NILLUMBIK,20037,0.43639,16,1
13810,-37.755938,144.921155,13 Forbes Street,ESSENDON,6869.0,5592.0,Moonee Valley,22442.0,81%,"$1,571","$1,550,000",NILLUMBIK,20037,0.43639,16,1
13853,-37.741823,144.909896,145 Woodland Street,ESSENDON,6869.0,5592.0,Moonee Valley,22442.0,81%,"$1,571","$1,550,000",NILLUMBIK,20036,1.1421,19,1
13853,-37.741823,144.909896,145 Woodland Street,ESSENDON,6869.0,5592.0,Moonee Valley,22442.0,81%,"$1,571","$1,550,000",NILLUMBIK,20036,1.1421,19,1
14469,-37.7592926,144.9102173,43 Robb Street,ESSENDON,6869.0,5592.0,Moonee Valley,22442.0,81%,"$1,571","$1,550,000",NILLUMBIK,20037,0.64061,16,1
14469,-37.7592926,144.9102173,43 Robb Street,ESSENDON,6869.0,5592.0,Moonee Valley,22442.0,81%,"$1,571","$1,550,000",NILLUMBIK,20037,0.64061,16,1
14252,-37.75075,144.921339,30 Brewster Street,ESSENDON,6869.0,5592.0,Moonee Valley,22442.0,81%,"$1,571","$1,550,000",NILLUMBIK,20036,0.39565,19,1
14252,-37.75075,144.921339,30 Brewster Street,ESSENDON,6869.0,5592.0,Moonee Valley,22442.0,81%,"$1,571","$1,550,000",NILLUMBIK,20036,0.39565,19,1
14313,-37.754207,144.894677,336 Buckley Street,ESSENDON,6869.0,5592.0,Moonee Valley,22442.0,81%,"$1,571","$1,550,000",NILLUMBIK,20037,1.90467,16,1
14313,-37.754207,144.894677,336 Buckley Street,ESSENDON,6869.0,5592.0,Moonee Valley,22442.0,81%,"$1,571","$1,550,000",NILLUMBIK,20037,1.90467,16,1
14098,-37.756439,144.924076,22 Wheeler Place,ESSENDON,6869.0,5592.0,Moonee Valley,22442.0,81%,"$1,571","$1,550,000",NILLUMBIK,20037,0.69502,16,1
14098,-37.756439,144.924076,22 Wheeler Place,ESSENDON,6869.0,5592.0,Moonee Valley,22442.0,81%,"$1,571","$1,550,000",NILLUMBIK,20037,0.69502,16,1
14130,-37.756413,144.92396200000005,24 Wheeler Place,ESSENDON,6869.0,5592.0,Moonee Valley,22442.0,81%,"$1,571","$1,550,000",NILLUMBIK,20037,0.68481,16,1
14130,-37.756413,144.92396200000005,24 Wheeler Place,ESSENDON,6869.0,5592.0,Moonee Valley,22442.0,81%,"$1,571","$1,550,000",NILLUMBIK,20037,0.68481,16,1
14656,-37.7464827,144.9210092,6 Hesleden Street,ESSENDON,6869.0,5592.0,Moonee Valley,22442.0,81%,"$1,571","$1,550,000",NILLUMBIK,20036,0.08118,19,1
14656,-37.7464827,144.9210092,6 Hesleden Street,ESSENDON,6869.0,5592.0,Moonee Valley,22442.0,81%,"$1,571","$1,550,000",NILLUMBIK,20036,0.08118,19,1
14588,-37.7552934,144.9329022,52 Lawson Street,ESSENDON,6869.0,5592.0,Moonee Valley,22442.0,81%,"$1,571","$1,550,000",NILLUMBIK,20035,1.39236,21,1
14588,-37.7552934,144.9329022,52 Lawson Street,ESSENDON,6869.0,5592.0,Moonee Valley,22442.0,81%,"$1,571","$1,550,000",NILLUMBIK,20035,1.39236,21,1
14443,-37.747941,144.92247700000001,40 Peterleigh Grove,ESSENDON,6869.0,5592.0,Moonee Valley,22442.0,81%,"$1,571","$1,550,000",NILLUMBIK,20036,0.15798,19,1
14443,-37.747941,144.92247700000001,40 Peterleigh Grove,ESSENDON,6869.0,5592.0,Moonee Valley,22442.0,81%,"$1,571","$1,550,000",NILLUMBIK,20036,0.15798,19,1
13960,-37.743101,144.917573,18 Salmon Avenue,ESSENDON,6869.0,5592.0,Moonee Valley,22442.0,81%,"$1,571","$1,550,000",NILLUMBIK,20036,0.54495,19,1
13960,-37.743101,144.917573,18 Salmon Avenue,ESSENDON,6869.0,5592.0,Moonee Valley,22442.0,81%,"$1,571","$1,550,000",NILLUMBIK,20036,0.54495,19,1
14235,-37.75175095,144.9023438,3 Mountain Street,ESSENDON,6869.0,5592.0,Moonee Valley,22442.0,81%,"$1,571","$1,550,000",NILLUMBIK,20037,1.3083,16,1
14235,-37.75175095,144.9023438,3 Mountain Street,ESSENDON,6869.0,5592.0,Moonee Valley,22442.0,81%,"$1,571","$1,550,000",NILLUMBIK,20037,1.3083,16,1
14245,-37.755673,144.912204,3/4 McPhail Street,ESSENDON,6869.0,5592.0,Moonee Valley,22442.0,81%,"$1,571","$1,550,000",NILLUMBIK,20037,0.35349,16,1
14245,-37.755673,144.912204,3/4 McPhail Street,ESSENDON,6869.0,5592.0,Moonee Valley,22442.0,81%,"$1,571","$1,550,000",NILLUMBIK,20037,0.35349,16,1
14223,-37.75424576,144.9245758,3 Agatha Street,ESSENDON,6869.0,5592.0,Moonee Valley,22442.0,81%,"$1,571","$1,550,000",NILLUMBIK,20036,0.84611,19,1
14223,-37.75424576,144.9245758,3 Agatha Street,ESSENDON,6869.0,5592.0,Moonee Valley,22442.0,81%,"$1,571","$1,550,000",NILLUMBIK,20036,0.84611,19,1
14529,-37.752438,144.92323100000004,49 Hoddle Street,ESSENDON,6869.0,5592.0,Moonee Valley,22442.0,81%,"$1,571","$1,550,000",NILLUMBIK,20036,0.61596,19,1
14529,-37.752438,144.92323100000004,49 Hoddle Street,ESSENDON,6869.0,5592.0,Moonee Valley,22442.0,81%,"$1,571","$1,550,000",NILLUMBIK,20036,0.61596,19,1
14266,-37.75664520000001,144.92991640000002,30A Albion Street,ESSENDON,6869.0,5592.0,Moonee Valley,22442.0,81%,"$1,571","$1,550,000",NILLUMBIK,20036,1.31436,19,1
14266,-37.75664520000001,144.92991640000002,30A Albion Street,ESSENDON,6869.0,5592.0,Moonee Valley,22442.0,81%,"$1,571","$1,550,000",NILLUMBIK,20036,1.31436,19,1
14423,-37.75109000000001,144.91221399999995,4 Thistle Street,ESSENDON,6869.0,5592.0,Moonee Valley,22442.0,81%,"$1,571","$1,550,000",NILLUMBIK,20037,0.65045,16,1
14423,-37.75109000000001,144.91221399999995,4 Thistle Street,ESSENDON,6869.0,5592.0,Moonee Valley,22442.0,81%,"$1,571","$1,550,000",NILLUMBIK,20037,0.65045,16,1
14578,-37.7466,144.905013,50 Spencer Street,ESSENDON,6869.0,5592.0,Moonee Valley,22442.0,81%,"$1,571","$1,550,000",NILLUMBIK,20037,1.4376,16,1
14578,-37.7466,144.905013,50 Spencer Street,ESSENDON,6869.0,5592.0,Moonee Valley,22442.0,81%,"$1,571","$1,550,000",NILLUMBIK,20037,1.4376,16,1
13746,-37.75508,144.930105,115 Tennyson Street,ESSENDON,6869.0,5592.0,Moonee Valley,22442.0,81%,"$1,571","$1,550,000",NILLUMBIK,20035,1.30224,21,1
13746,-37.75508,144.930105,115 Tennyson Street,ESSENDON,6869.0,5592.0,Moonee Valley,22442.0,81%,"$1,571","$1,550,000",NILLUMBIK,20035,1.30224,21,1
14573,-37.751979,144.924143,50 Hoddle Street,ESSENDON,6869.0,5592.0,Moonee Valley,22442.0,81%,"$1,571","$1,550,000",NILLUMBIK,20036,0.60115,19,1
14573,-37.751979,144.924143,50 Hoddle Street,ESSENDON,6869.0,5592.0,Moonee Valley,22442.0,81%,"$1,571","$1,550,000",NILLUMBIK,20036,0.60115,19,1
14663,-37.753914,144.906419,6 Thomson Street,ESSENDON,6869.0,5592.0,Moonee Valley,22442.0,81%,"$1,571","$1,550,000",NILLUMBIK,20037,0.89174,16,1
14663,-37.753914,144.906419,6 Thomson Street,ESSENDON,6869.0,5592.0,Moonee Valley,22442.0,81%,"$1,571","$1,550,000",NILLUMBIK,20037,0.89174,16,1
32133,-37.73694229,145.0159607,19 Murphy Grove,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20012,1.3727,35,1
32133,-37.73694229,145.0159607,19 Murphy Grove,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20012,1.3727,35,1
32778,-37.736735,145.008652,42a Pender Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20012,0.74755,35,1
32778,-37.736735,145.008652,42a Pender Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20012,0.74755,35,1
33055,-37.731812,145.01419,621 Plenty Road,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20011,1.07446,37,1
33055,-37.731812,145.01419,621 Plenty Road,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20011,1.07446,37,1
32116,-37.730675,145.006337,18a Winifred Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20011,0.40306,37,1
32116,-37.730675,145.006337,18a Winifred Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20011,0.40306,37,1
32472,-37.73234558,145.0057831,27 Wurruk Avenue,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20011,0.51272,37,1
32472,-37.73234558,145.0057831,27 Wurruk Avenue,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20011,0.51272,37,1
31762,-37.741652,144.991124,117 Bruce Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20013,0.90632,33,1
31762,-37.741652,144.991124,117 Bruce Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20013,0.90632,33,1
33272,-37.734364,144.998353,9 Leonard Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20012,0.5164,35,1
33272,-37.734364,144.998353,9 Leonard Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20012,0.5164,35,1
31927,-37.743537,144.999143,15 Arthur Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20013,0.24239,33,1
31927,-37.743537,144.999143,15 Arthur Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20013,0.24239,33,1
32720,-37.741053,145.014887,4 Diamond Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20012,1.29197,35,1
32720,-37.741053,145.014887,4 Diamond Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20012,1.29197,35,1
32531,-37.751007,144.993816,3 Davies Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20014,0.61475,31,1
32531,-37.751007,144.993816,3 Davies Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20014,0.61475,31,1
31631,-37.733642,145.031677,1/16 Elm Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20011,2.61072,37,1
31631,-37.733642,145.031677,1/16 Elm Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20011,2.61072,37,1
32562,-37.736324,145.015175,3/6 Margaret Grove,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20011,1.40347,37,1
32562,-37.736324,145.015175,3/6 Margaret Grove,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20011,1.40347,37,1
31850,-37.74746323,145.0046845,131 Plenty Road,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20013,0.45137,33,1
31850,-37.74746323,145.0046845,131 Plenty Road,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20013,0.45137,33,1
31944,-37.749532,144.995103,15 Oakover Road,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20013,0.62692,33,1
31944,-37.749532,144.995103,15 Oakover Road,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20013,0.62692,33,1
32070,-37.7518938,145.0174317,18 Alfred Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20013,1.67607,33,1
32070,-37.7518938,145.0174317,18 Alfred Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20013,1.67607,33,1
32086,-37.733816,144.999006,18 Leonard Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20012,0.55703,35,1
32086,-37.733816,144.999006,18 Leonard Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20012,0.55703,35,1
32671,-37.739233,144.98208,36 Raymond Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20012,1.62465,35,1
32671,-37.739233,144.98208,36 Raymond Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20012,1.62465,35,1
31581,-37.751845,145.015242,1 Bailey Avenue,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20013,1.50085,33,1
31581,-37.751845,145.015242,1 Bailey Avenue,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20013,1.50085,33,1
32707,-37.7394,145.007293,39 Roseberry Avenue,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20012,0.6015,35,1
32707,-37.7394,145.007293,39 Roseberry Avenue,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20012,0.6015,35,1
31733,-37.7385025,144.9964294,11 Reidford Avenue,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20012,0.36078,35,1
31733,-37.7385025,144.9964294,11 Reidford Avenue,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20012,0.36078,35,1
32594,-37.738303,145.01292,31 Gregory Grove,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20012,1.09219,35,1
32594,-37.738303,145.01292,31 Gregory Grove,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20012,1.09219,35,1
32598,-37.734732,145.029656,31 Oak Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20011,2.46944,37,1
32598,-37.734732,145.029656,31 Oak Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20011,2.46944,37,1
31842,-37.736872,145.02683,13 Rita Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20011,2.31832,37,1
31842,-37.736872,145.02683,13 Rita Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20011,2.31832,37,1
31796,-37.73187256,145.015213,122 Rene Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20011,1.16138,37,1
31796,-37.73187256,145.015213,122 Rene Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20011,1.16138,37,1
32280,-37.747118,144.991801,21 Erin Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20013,0.75546,33,1
32280,-37.747118,144.991801,21 Erin Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20013,0.75546,33,1
32041,-37.735046,145.02532,17 Laha Crescent,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20011,2.11833,37,1
32041,-37.735046,145.02532,17 Laha Crescent,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20011,2.11833,37,1
32506,-37.752856,145.017972,29 Foley Avenue,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20013,1.76594,33,1
32506,-37.752856,145.017972,29 Foley Avenue,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20013,1.76594,33,1
32447,-37.735422,145.003399,26 West Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20012,0.44183,35,1
32447,-37.735422,145.003399,26 West Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20012,0.44183,35,1
32754,-37.73898300000001,145.00766000000004,40A Roseberry Avenue,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20012,0.6293,35,1
32754,-37.73898300000001,145.00766000000004,40A Roseberry Avenue,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20012,0.6293,35,1
32458,-37.742538,144.999731,27 Bruce Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20013,0.3387,33,1
32458,-37.742538,144.999731,27 Bruce Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20013,0.3387,33,1
31640,-37.742688,144.988987,1/233 Gilbert Road,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20013,1.03381,33,1
31640,-37.742688,144.988987,1/233 Gilbert Road,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20013,1.03381,33,1
31932,-37.742282,145.004634,15 Dalgety Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20012,0.54066,35,1
31932,-37.742282,145.004634,15 Dalgety Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20012,0.54066,35,1
31618,-37.736226,145.019217,1/1 Brown Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20011,1.68948,37,1
31618,-37.736226,145.019217,1/1 Brown Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20011,1.68948,37,1
32537,-37.746884,144.989308,3 Ivy Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20013,0.96605,33,1
32537,-37.746884,144.989308,3 Ivy Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20013,0.96605,33,1
31980,-37.743459,145.013219,16 David Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20013,1.17353,33,1
31980,-37.743459,145.013219,16 David Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20013,1.17353,33,1
32453,-37.74928284,145.00431819999997,267 Raglan Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20013,0.55301,33,1
32453,-37.74928284,145.00431819999997,267 Raglan Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20013,0.55301,33,1
32440,-37.732773,144.9977,26 May Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20012,0.70232,35,1
32440,-37.732773,144.9977,26 May Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20012,0.70232,35,1
32033,-37.74530029,145.02001950000005,17 Cynga Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20013,1.74877,33,1
32033,-37.74530029,145.02001950000005,17 Cynga Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20013,1.74877,33,1
32475,-37.75193024,145.01972959999995,28 Alfred Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20013,1.86306,33,1
32475,-37.75193024,145.01972959999995,28 Alfred Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20013,1.86306,33,1
33271,-37.735077000000004,145.026036,9 Laha Crescent,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20011,2.17868,37,1
33271,-37.735077000000004,145.026036,9 Laha Crescent,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20011,2.17868,37,1
32970,-37.752702,145.007118,57 Dundas Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20014,0.79638,31,1
32970,-37.752702,145.007118,57 Dundas Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20014,0.79638,31,1
33215,-37.728546,144.99043999999995,8 Union Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20011,1.08591,37,1
33215,-37.728546,144.99043999999995,8 Union Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20011,1.08591,37,1
32644,-37.737705,144.98809599999996,34a Grange Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20012,1.09918,35,1
32644,-37.737705,144.98809599999996,34a Grange Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20012,1.09918,35,1
32166,-37.742142,145.014231,2 Avondale Road,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20012,1.26702,35,1
32166,-37.742142,145.014231,2 Avondale Road,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20012,1.26702,35,1
33018,-37.74798584,145.00354,6 Junction Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20013,0.40195,33,1
33018,-37.74798584,145.00354,6 Junction Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20013,0.40195,33,1
32758,-37.733647,145.020804,41 Madeline Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20011,1.69142,37,1
32758,-37.733647,145.020804,41 Madeline Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20011,1.69142,37,1
32007,-37.733151,145.001371,16 Taunton Avenue,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20011,0.54277,37,1
32007,-37.733151,145.001371,16 Taunton Avenue,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20011,0.54277,37,1
32910,-37.732836,145.009353,50 Goldsmith Avenue,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20011,0.76104,37,1
32910,-37.732836,145.009353,50 Goldsmith Avenue,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20011,0.76104,37,1
32583,-37.730569,145.00776299999995,303 Tyler Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20011,0.50119,37,1
32583,-37.730569,145.00776299999995,303 Tyler Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20011,0.50119,37,1
31699,-37.738962799999996,144.9910734,104 Cramer Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20012,0.83238,35,1
31699,-37.738962799999996,144.9910734,104 Cramer Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20012,0.83238,35,1
18712,-37.692358,144.930403,33 Graham Street,BROADMEADOWS,4395.0,1983.0,Hume,18510.0,58%,$762,"$565,700",WODONGA,20030,1.40612,32,1
18712,-37.692358,144.930403,33 Graham Street,BROADMEADOWS,4395.0,1983.0,Hume,18510.0,58%,$762,"$565,700",WODONGA,20030,1.40612,32,1
18721,-37.688413,144.931709,34 Congram Street,BROADMEADOWS,4395.0,1983.0,Hume,18510.0,58%,$762,"$565,700",WODONGA,20030,1.22144,32,1
18721,-37.688413,144.931709,34 Congram Street,BROADMEADOWS,4395.0,1983.0,Hume,18510.0,58%,$762,"$565,700",WODONGA,20030,1.22144,32,1
18902,-37.693084,144.916465,45 Waverley Street,BROADMEADOWS,4395.0,1983.0,Hume,18510.0,58%,$762,"$565,700",WODONGA,20031,0.23418,30,1
18902,-37.693084,144.916465,45 Waverley Street,BROADMEADOWS,4395.0,1983.0,Hume,18510.0,58%,$762,"$565,700",WODONGA,20031,0.23418,30,1
18910,-37.685,144.931518,47 Cuthbert Street,BROADMEADOWS,4395.0,1983.0,Hume,18510.0,58%,$762,"$565,700",WODONGA,20030,1.07101,32,1
